subject,pattern,pat_prblty,cue1,cue2,cue3,cue4,start_time,RT,trial_outcome,response,accuracy
28331,3,0.923,1,2,0,0,304175.003679962,304280.8758142,1,1,1
28331,10,0.167,0,2,0,4,304175.003679962,304283.396675817,1,0,0
28331,1,0.895,1,2,3,0,304175.003679962,304285.775609582,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304288.321850378,0,0,1
28331,3,0.923,1,2,0,0,304175.003679962,304290.623277018,1,0,0
28331,14,0.105,0,0,0,4,304175.003679962,304292.86110188,0,0,1
28331,6,0.5,1,0,0,4,304175.003679962,304295.269221068,1,0,0
28331,4,0.222,1,0,3,4,304175.003679962,304298.270926383,0,0,1
28331,8,0.105,0,2,3,4,304175.003679962,304300.506084275,0,0,1
28331,12,0.077,0,0,3,4,304175.003679962,304302.523822903,0,0,1
28331,1,0.895,1,2,3,0,304175.003679962,304304.662370583,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304306.896465518,0,0,1
28331,1,0.895,1,2,3,0,304175.003679962,304309.151482132,0,0,1
28331,5,0.833,1,0,3,0,304175.003679962,304311.431351237,0,1,0
28331,6,0.5,1,0,0,4,304175.003679962,304313.788051913,0,0,1
28331,5,0.833,1,0,3,0,304175.003679962,304315.910740814,1,0,0
28331,4,0.222,1,0,3,4,304175.003679962,304318.263868987,0,0,1
28331,5,0.833,1,0,3,0,304175.003679962,304320.317360366,1,1,1
28331,10,0.167,0,2,0,4,304175.003679962,304322.373061843,0,0,1
28331,3,0.923,1,2,0,0,304175.003679962,304324.42109505,1,1,1
28331,10,0.167,0,2,0,4,304175.003679962,304326.823463805,1,0,0
28331,12,0.077,0,0,3,4,304175.003679962,304328.996920303,0,1,0
28331,3,0.923,1,2,0,0,304175.003679962,304331.441002368,1,0,0
28331,1,0.895,1,2,3,0,304175.003679962,304333.887808214,1,0,0
28331,10,0.167,0,2,0,4,304175.003679962,304336.260721872,0,0,1
28331,7,0.895,1,0,0,0,304175.003679962,304338.534221115,1,0,0
28331,14,0.105,0,0,0,4,304175.003679962,304340.771740369,0,0,1
28331,8,0.105,0,2,3,4,304175.003679962,304343.307994309,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304345.380232173,1,1,1
28331,7,0.895,1,0,0,0,304175.003679962,304348.144137608,1,0,0
28331,3,0.923,1,2,0,0,304175.003679962,304350.796187322,1,1,1
28331,4,0.222,1,0,3,4,304175.003679962,304353.151967409,0,1,0
28331,6,0.5,1,0,0,4,304175.003679962,304355.67332149,1,0,0
28331,11,0.556,0,2,0,0,304175.003679962,304358.347623459,1,1,1
28331,6,0.5,1,0,0,4,304175.003679962,304362.249406151,1,0,0
28331,12,0.077,0,0,3,4,304175.003679962,304364.856612895,0,1,0
28331,14,0.105,0,0,0,4,304175.003679962,304367.242104406,0,0,1
28331,12,0.077,0,0,3,4,304175.003679962,304370.533788198,0,1,0
28331,7,0.895,1,0,0,0,304175.003679962,304373.018874821,1,0,0
28331,3,0.923,1,2,0,0,304175.003679962,304375.724428234,0,1,0
28331,12,0.077,0,0,3,4,304175.003679962,304378.289924406,0,1,0
28331,2,0.778,1,2,0,4,304175.003679962,304380.902783021,1,1,1
28331,10,0.167,0,2,0,4,304175.003679962,304383.884889363,0,1,0
28331,3,0.923,1,2,0,0,304175.003679962,304387.590050242,1,1,1
28331,11,0.556,0,2,0,0,304175.003679962,304390.24941368,1,1,1
28331,12,0.077,0,0,3,4,304175.003679962,304393.444686094,0,0,1
28331,1,0.895,1,2,3,0,304175.003679962,304396.361511697,1,1,1
28331,7,0.895,1,0,0,0,304175.003679962,304399.740922869,1,1,1
28331,13,0.444,0,0,3,0,304175.003679962,304401.9644454,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304405.663110819,1,1,1
28331,9,0.5,0,2,3,0,304175.003679962,304408.047453817,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304410.975886375,1,1,1
28331,2,0.778,1,2,0,4,304175.003679962,304415.091994945,1,1,1
28331,8,0.105,0,2,3,4,304175.003679962,304419.360292344,0,1,0
28331,13,0.444,0,0,3,0,304175.003679962,304421.94558769,1,1,1
28331,7,0.895,1,0,0,0,304175.003679962,304424.331112739,1,1,1
28331,6,0.5,1,0,0,4,304175.003679962,304428.31842161,0,1,0
28331,1,0.895,1,2,3,0,304175.003679962,304430.654143114,1,0,0
28331,14,0.105,0,0,0,4,304175.003679962,304432.973861763,0,0,1
28331,12,0.077,0,0,3,4,304175.003679962,304435.726884051,0,0,1
28331,3,0.923,1,2,0,0,304175.003679962,304439.179244918,1,1,1
28331,12,0.077,0,0,3,4,304175.003679962,304442.322564605,0,0,1
28331,8,0.105,0,2,3,4,304175.003679962,304444.849080146,0,1,0
28331,4,0.222,1,0,3,4,304175.003679962,304447.212960735,0,1,0
28331,11,0.556,0,2,0,0,304175.003679962,304449.674138043,1,1,1
28331,12,0.077,0,0,3,4,304175.003679962,304452.972590391,0,1,0
28331,11,0.556,0,2,0,0,304175.003679962,304455.554716036,1,1,1
28331,8,0.105,0,2,3,4,304175.003679962,304458.312716009,0,0,1
28331,7,0.895,1,0,0,0,304175.003679962,304460.830729617,1,0,0
28331,4,0.222,1,0,3,4,304175.003679962,304463.474126475,0,0,1
28331,1,0.895,1,2,3,0,304175.003679962,304466.236132553,1,1,1
28331,13,0.444,0,0,3,0,304175.003679962,304468.667882826,1,1,1
28331,5,0.833,1,0,3,0,304175.003679962,304471.873185215,1,1,1
28331,7,0.895,1,0,0,0,304175.003679962,304474.548636723,1,1,1
28331,11,0.556,0,2,0,0,304175.003679962,304476.842947447,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304479.949814873,0,1,0
28331,7,0.895,1,0,0,0,304175.003679962,304482.624794108,1,1,1
28331,12,0.077,0,0,3,4,304175.003679962,304485.160593229,0,0,1
28331,11,0.556,0,2,0,0,304175.003679962,304487.408710898,1,1,1
28331,7,0.895,1,0,0,0,304175.003679962,304489.960427318,1,1,1
28331,4,0.222,1,0,3,4,304175.003679962,304493.345804183,1,1,1
28331,8,0.105,0,2,3,4,304175.003679962,304496.988031311,0,1,0
28331,6,0.5,1,0,0,4,304175.003679962,304502.36274337,1,1,1
28331,4,0.222,1,0,3,4,304175.003679962,304506.298536537,0,1,0
28331,14,0.105,0,0,0,4,304175.003679962,304509.228181945,1,1,1
28331,1,0.895,1,2,3,0,304175.003679962,304515.689287385,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304518.695624394,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304520.978576618,0,0,1
28331,13,0.444,0,0,3,0,304175.003679962,304523.265641721,0,1,0
28331,4,0.222,1,0,3,4,304175.003679962,304527.863331144,0,0,1
28331,8,0.105,0,2,3,4,304175.003679962,304532.273979729,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304535.476153141,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304537.643635733,0,1,0
28331,2,0.778,1,2,0,4,304175.003679962,304540.950984261,0,1,0
28331,3,0.923,1,2,0,0,304175.003679962,304543.805743657,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304547.410339212,0,1,0
28331,8,0.105,0,2,3,4,304175.003679962,304550.4379302,0,1,0
28331,3,0.923,1,2,0,0,304175.003679962,304555.418197418,1,1,1
28331,5,0.833,1,0,3,0,304175.003679962,304558.138642134,1,1,1
28331,12,0.077,0,0,3,4,304175.003679962,304560.727738933,0,1,0
28331,3,0.923,1,2,0,0,304175.003679962,304565.013382427,1,1,1
28331,13,0.444,0,0,3,0,304175.003679962,304567.352487867,1,1,1
28331,2,0.778,1,2,0,4,304175.003679962,304572.887732581,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304576.725281404,0,0,1
28331,8,0.105,0,2,3,4,304175.003679962,304579.50908389,0,0,1
28331,4,0.222,1,0,3,4,304175.003679962,304585.521318832,0,1,0
28331,7,0.895,1,0,0,0,304175.003679962,304588.399087829,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304590.686222746,1,1,1
28331,7,0.895,1,0,0,0,304175.003679962,304592.850402852,1,1,1
28331,2,0.778,1,2,0,4,304175.003679962,304595.866645266,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304599.427754778,1,1,1
28331,9,0.5,0,2,3,0,304175.003679962,304602.892003569,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304605.937209642,1,0,0
28331,7,0.895,1,0,0,0,304175.003679962,304608.267192349,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304610.663370569,0,0,1
28331,12,0.077,0,0,3,4,304175.003679962,304614.471959155,0,0,1
28331,1,0.895,1,2,3,0,304175.003679962,304622.787609072,1,1,1
28331,8,0.105,0,2,3,4,304175.003679962,304626.847972701,1,0,0
28331,14,0.105,0,0,0,4,304175.003679962,304629.600380351,0,0,1
28331,3,0.923,1,2,0,0,304175.003679962,304632.15047359,1,1,1
28331,10,0.167,0,2,0,4,304175.003679962,304634.635834336,0,0,1
28331,12,0.077,0,0,3,4,304175.003679962,304637.453733195,0,0,1
28331,5,0.833,1,0,3,0,304175.003679962,304640.099880186,1,1,1
28331,1,0.895,1,2,3,0,304175.003679962,304643.058160717,1,1,1
28331,9,0.5,0,2,3,0,304175.003679962,304645.545435536,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304647.988631919,1,0,0
28331,10,0.167,0,2,0,4,304175.003679962,304651.457708841,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304653.82437139,1,1,1
28331,8,0.105,0,2,3,4,304175.003679962,304658.659929481,0,1,0
28331,7,0.895,1,0,0,0,304175.003679962,304661.03356866,1,1,1
28331,5,0.833,1,0,3,0,304175.003679962,304663.814339361,1,1,1
28331,2,0.778,1,2,0,4,304175.003679962,304667.508349814,1,0,0
28331,12,0.077,0,0,3,4,304175.003679962,304671.301187766,0,0,1
28331,13,0.444,0,0,3,0,304175.003679962,304678.228182972,1,1,1
28331,10,0.167,0,2,0,4,304175.003679962,304681.966567204,0,0,1
28331,5,0.833,1,0,3,0,304175.003679962,304685.869842689,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304689.140256759,1,1,1
28331,12,0.077,0,0,3,4,304175.003679962,304692.180747635,0,0,1
28331,1,0.895,1,2,3,0,304175.003679962,304695.049007526,1,1,1
28331,10,0.167,0,2,0,4,304175.003679962,304698.246679975,0,0,1
28331,8,0.105,0,2,3,4,304175.003679962,304704.346666251,0,0,1
28331,7,0.895,1,0,0,0,304175.003679962,304706.798297149,1,1,1
28331,1,0.895,1,2,3,0,304175.003679962,304709.593649097,0,1,0
28331,7,0.895,1,0,0,0,304175.003679962,304711.991115114,1,1,1
28331,5,0.833,1,0,3,0,304175.003679962,304714.54801216,1,1,1
28331,3,0.923,1,2,0,0,304175.003679962,304717.428889259,1,1,1
28331,2,0.778,1,2,0,4,304175.003679962,304720.228109736,1,1,1
28331,14,0.105,0,0,0,4,304175.003679962,304723.008871539,0,0,1
28331,10,0.167,0,2,0,4,304175.003679962,304725.633187556,0,0,1
28331,12,0.077,0,0,3,4,304175.003679962,304727.891908772,0,0,1
28331,3,0.923,1,2,0,0,304175.003679962,304730.465972586,1,1,1
28331,12,0.077,0,0,3,4,304175.003679962,304733.239248867,0,0,1
28331,14,0.105,0,0,0,4,304175.003679962,304735.453699999,1,0,0
28331,1,0.895,1,2,3,0,304175.003679962,304739.170158119,1,1,1
28331,5,0.833,1,0,3,0,304175.003679962,304741.832243285,1,1,1
28331,2,0.778,1,2,0,4,304175.003679962,304746.352472809,1,0,0
28331,14,0.105,0,0,0,4,304175.003679962,304749.371985198,0,0,1
28331,9,0.5,0,2,3,0,304175.003679962,304751.938608322,1,1,1
28331,12,0.077,0,0,3,4,304175.003679962,304754.678249895,0,0,1
28331,1,0.895,1,2,3,0,304175.003679962,304757.586744676,1,1,1
28331,8,0.105,0,2,3,4,304175.003679962,304760.508863496,0,0,1
29220,9,0.5,0,2,3,0,660510.905134117,660515.280978261,0,1,0
29220,7,0.895,1,0,0,0,660510.905134117,660518.756659472,1,1,1
29220,13,0.444,0,0,3,0,660510.905134117,660521.168470258,1,0,0
29220,12,0.077,0,0,3,4,660510.905134117,660531.930208029,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,660535.057112477,1,1,1
29220,2,0.778,1,2,0,4,660510.905134117,660537.967795113,1,1,1
29220,13,0.444,0,0,3,0,660510.905134117,660542.043060313,0,1,0
29220,3,0.923,1,2,0,0,660510.905134117,660544.654480207,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,660547.9975038,0,0,1
29220,7,0.895,1,0,0,0,660510.905134117,660550.65894866,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,660555.066595575,1,0,0
29220,7,0.895,1,0,0,0,660510.905134117,660557.495380113,1,1,1
29220,11,0.556,0,2,0,0,660510.905134117,660562.352067271,1,1,1
29220,8,0.105,0,2,3,4,660510.905134117,660567.408362511,1,0,0
29220,14,0.105,0,0,0,4,660510.905134117,660570.435436737,0,1,0
29220,8,0.105,0,2,3,4,660510.905134117,660577.837332878,0,1,0
29220,10,0.167,0,2,0,4,660510.905134117,660581.16403329,1,0,0
29220,12,0.077,0,0,3,4,660510.905134117,660588.382677382,0,1,0
29220,3,0.923,1,2,0,0,660510.905134117,660591.32694134,1,1,1
29220,1,0.895,1,2,3,0,660510.905134117,660594.220940432,1,1,1
29220,9,0.5,0,2,3,0,660510.905134117,660597.264640708,1,0,0
29220,12,0.077,0,0,3,4,660510.905134117,660599.926326838,0,0,1
29220,8,0.105,0,2,3,4,660510.905134117,660604.383788934,0,0,1
29220,12,0.077,0,0,3,4,660510.905134117,660607.361016495,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,660609.938545695,1,1,1
29220,7,0.895,1,0,0,0,660510.905134117,660613.116516161,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,660616.159978248,0,0,1
29220,10,0.167,0,2,0,4,660510.905134117,660618.870971352,0,1,0
29220,5,0.833,1,0,3,0,660510.905134117,660621.998262174,1,1,1
29220,1,0.895,1,2,3,0,660510.905134117,660631.345346284,1,1,1
29220,11,0.556,0,2,0,0,660510.905134117,660634.091384412,0,0,1
29220,12,0.077,0,0,3,4,660510.905134117,660638.813926293,0,0,1
29220,5,0.833,1,0,3,0,660510.905134117,660642.657313501,1,0,0
29220,8,0.105,0,2,3,4,660510.905134117,660648.495582369,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,660653.318036263,1,0,0
29220,8,0.105,0,2,3,4,660510.905134117,660659.738682654,0,0,1
29220,11,0.556,0,2,0,0,660510.905134117,660664.230068983,1,0,0
29220,8,0.105,0,2,3,4,660510.905134117,660667.672612054,0,0,1
29220,13,0.444,0,0,3,0,660510.905134117,660670.284111345,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,660674.176095065,1,1,1
29220,10,0.167,0,2,0,4,660510.905134117,660678.434393973,1,0,0
29220,1,0.895,1,2,3,0,660510.905134117,660681.813589885,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,660686.684727901,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,660690.276853747,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,660694.036707904,0,1,0
29220,6,0.5,1,0,0,4,660510.905134117,660698.095180047,1,1,1
29220,4,0.222,1,0,3,4,660510.905134117,660700.988714395,0,1,0
29220,8,0.105,0,2,3,4,660510.905134117,660705.113849874,0,0,1
29220,12,0.077,0,0,3,4,660510.905134117,660711.63347092,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,660716.490299075,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,660720.699161305,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,660724.091931975,0,1,0
29220,5,0.833,1,0,3,0,660510.905134117,660727.435173565,0,1,0
29220,6,0.5,1,0,0,4,660510.905134117,660731.59315013,0,1,0
29220,5,0.833,1,0,3,0,660510.905134117,660734.653560987,1,1,1
29220,4,0.222,1,0,3,4,660510.905134117,660737.547898883,0,0,1
29220,5,0.833,1,0,3,0,660510.905134117,660740.70849485,1,1,1
29220,10,0.167,0,2,0,4,660510.905134117,660744.018470993,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,660747.460979158,1,1,1
29220,10,0.167,0,2,0,4,660510.905134117,660751.969325208,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,660756.809082761,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,660760.451784215,1,1,1
29220,1,0.895,1,2,3,0,660510.905134117,660764.626457671,1,1,1
29220,10,0.167,0,2,0,4,660510.905134117,660768.119953827,0,0,1
29220,7,0.895,1,0,0,0,660510.905134117,660770.881030075,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,660773.742435852,0,0,1
29220,8,0.105,0,2,3,4,660510.905134117,660778.39863301,1,0,0
29220,3,0.923,1,2,0,0,660510.905134117,660782.025571852,1,1,1
29220,7,0.895,1,0,0,0,660510.905134117,660784.337511007,1,1,1
29220,3,0.923,1,2,0,0,660510.905134117,660787.613622465,1,1,1
29220,4,0.222,1,0,3,4,660510.905134117,660790.457230751,0,0,1
29220,6,0.5,1,0,0,4,660510.905134117,660794.616169999,1,0,0
29220,11,0.556,0,2,0,0,660510.905134117,660797.444598142,1,0,0
29220,6,0.5,1,0,0,4,660510.905134117,660804.312872749,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,660806.941295143,0,0,1
29220,14,0.105,0,0,0,4,660510.905134117,660809.969543891,0,0,1
29220,12,0.077,0,0,3,4,660510.905134117,660813.461672851,0,0,1
29220,7,0.895,1,0,0,0,660510.905134117,660816.921769749,1,1,1
29220,3,0.923,1,2,0,0,660510.905134117,660819.848892606,0,1,0
29220,12,0.077,0,0,3,4,660510.905134117,660822.32755461,0,0,1
29220,2,0.778,1,2,0,4,660510.905134117,660824.788916035,1,1,1
29220,10,0.167,0,2,0,4,660510.905134117,660827.666657997,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,660830.577610992,1,1,1
29220,11,0.556,0,2,0,0,660510.905134117,660833.03947857,1,0,0
29220,12,0.077,0,0,3,4,660510.905134117,660835.734966073,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,660838.178688116,1,1,1
29220,7,0.895,1,0,0,0,660510.905134117,660840.357442281,1,1,1
29220,13,0.444,0,0,3,0,660510.905134117,660842.719699689,1,0,0
29220,3,0.923,1,2,0,0,660510.905134117,660847.011295529,1,1,1
29220,9,0.5,0,2,3,0,660510.905134117,660849.788841087,1,0,0
29220,3,0.923,1,2,0,0,660510.905134117,660852.466831916,1,1,1
29220,2,0.778,1,2,0,4,660510.905134117,660855.610293285,1,0,0
29220,8,0.105,0,2,3,4,660510.905134117,660858.15523533,0,1,0
29220,13,0.444,0,0,3,0,660510.905134117,660860.733545833,1,0,0
29220,7,0.895,1,0,0,0,660510.905134117,660863.262684884,1,1,1
29220,6,0.5,1,0,0,4,660510.905134117,660866.072629713,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,660869.833039988,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,660873.457443273,0,0,1
29220,12,0.077,0,0,3,4,660510.905134117,660876.351511153,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,660879.446341444,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,660882.622335895,0,0,1
29220,8,0.105,0,2,3,4,660510.905134117,660886.365250864,0,0,1
29220,4,0.222,1,0,3,4,660510.905134117,660889.475829395,0,1,0
29220,11,0.556,0,2,0,0,660510.905134117,660892.186342355,1,0,0
29220,12,0.077,0,0,3,4,660510.905134117,660895.696014532,0,1,0
29220,11,0.556,0,2,0,0,660510.905134117,660899.189172226,1,0,0
29220,8,0.105,0,2,3,4,660510.905134117,660902.116758458,0,0,1
29220,7,0.895,1,0,0,0,660510.905134117,660904.762180271,1,1,1
29220,4,0.222,1,0,3,4,660510.905134117,660907.722068581,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,660910.949606457,1,1,1
29220,13,0.444,0,0,3,0,660510.905134117,660913.643289399,1,1,1
29220,5,0.833,1,0,3,0,660510.905134117,660916.303726744,1,1,1
29220,7,0.895,1,0,0,0,660510.905134117,660918.899220442,1,1,1
29220,11,0.556,0,2,0,0,660510.905134117,660921.893294105,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,660924.455355691,0,0,1
29220,7,0.895,1,0,0,0,660510.905134117,660926.916656542,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,660930.126147101,0,0,1
29220,11,0.556,0,2,0,0,660510.905134117,660932.904469171,1,1,1
29220,7,0.895,1,0,0,0,660510.905134117,660935.216904212,1,1,1
29220,4,0.222,1,0,3,4,660510.905134117,660938.858938667,1,1,1
29220,8,0.105,0,2,3,4,660510.905134117,660942.951444555,0,1,0
29220,6,0.5,1,0,0,4,660510.905134117,660947.008683999,1,1,1
29220,4,0.222,1,0,3,4,660510.905134117,660950.202732268,0,1,0
29220,14,0.105,0,0,0,4,660510.905134117,660952.980416428,1,0,0
29220,1,0.895,1,2,3,0,660510.905134117,660954.994117468,1,1,1
29220,3,0.923,1,2,0,0,660510.905134117,660957.305689071,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,660960.215511008,0,0,1
29220,13,0.444,0,0,3,0,660510.905134117,660964.540072846,0,0,1
29220,4,0.222,1,0,3,4,660510.905134117,660967.800848448,0,0,1
29220,8,0.105,0,2,3,4,660510.905134117,660970.2126079,1,0,0
29220,3,0.923,1,2,0,0,660510.905134117,660972.024906564,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,660974.070802908,0,1,0
29220,2,0.778,1,2,0,4,660510.905134117,660975.834003356,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,660978.412753962,1,0,0
29220,14,0.105,0,0,0,4,660510.905134117,660980.491977012,0,1,0
29220,8,0.105,0,2,3,4,660510.905134117,660982.670215784,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,660985.066145889,1,0,0
29220,5,0.833,1,0,3,0,660510.905134117,660986.97940378,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,660989.191211896,0,1,0
29220,3,0.923,1,2,0,0,660510.905134117,660990.987416672,1,0,0
29220,13,0.444,0,0,3,0,660510.905134117,660992.833576257,1,1,1
29220,2,0.778,1,2,0,4,660510.905134117,660995.046582851,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,660997.490222416,0,0,1
29220,8,0.105,0,2,3,4,660510.905134117,661000.617623777,0,0,1
29220,4,0.222,1,0,3,4,660510.905134117,661003.428588442,0,1,0
29220,7,0.895,1,0,0,0,660510.905134117,661006.523447823,1,1,1
29220,3,0.923,1,2,0,0,660510.905134117,661009.632328225,1,0,0
29220,7,0.895,1,0,0,0,660510.905134117,661011.579313911,1,1,1
29220,2,0.778,1,2,0,4,660510.905134117,661015.104932477,1,0,0
29220,3,0.923,1,2,0,0,660510.905134117,661017.567381498,1,1,1
29220,9,0.5,0,2,3,0,660510.905134117,661020.460247478,1,0,0
29220,14,0.105,0,0,0,4,660510.905134117,661022.356713681,1,1,1
29220,7,0.895,1,0,0,0,660510.905134117,661024.385968233,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,661026.615354815,0,1,0
29220,12,0.077,0,0,3,4,660510.905134117,661031.022357318,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,661034.299987235,1,0,0
29220,8,0.105,0,2,3,4,660510.905134117,661037.742633659,1,0,0
29220,14,0.105,0,0,0,4,660510.905134117,661040.371940709,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,661044.063479944,1,1,1
29220,10,0.167,0,2,0,4,660510.905134117,661047.489528381,0,0,1
29220,12,0.077,0,0,3,4,660510.905134117,661050.383411116,0,0,1
29220,5,0.833,1,0,3,0,660510.905134117,661053.160941616,1,1,1
29220,1,0.895,1,2,3,0,660510.905134117,661056.239334424,1,0,0
29220,9,0.5,0,2,3,0,660510.905134117,661058.965851609,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,661061.063982333,1,1,1
29220,10,0.167,0,2,0,4,660510.905134117,661063.458220128,1,0,0
29220,3,0.923,1,2,0,0,660510.905134117,661065.354370455,1,1,1
29220,8,0.105,0,2,3,4,660510.905134117,661070.359866614,0,0,1
29220,7,0.895,1,0,0,0,660510.905134117,661072.68836132,1,1,1
29220,5,0.833,1,0,3,0,660510.905134117,661076.88137367,1,1,1
29220,2,0.778,1,2,0,4,660510.905134117,661080.491235749,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,661082.985840034,0,0,1
29220,13,0.444,0,0,3,0,660510.905134117,661086.095201265,1,0,0
29220,10,0.167,0,2,0,4,660510.905134117,661088.773651704,0,0,1
29220,5,0.833,1,0,3,0,660510.905134117,661091.79905039,1,0,0
29220,3,0.923,1,2,0,0,660510.905134117,661094.493993069,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,661097.222514332,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,661100.765161406,1,1,1
29220,10,0.167,0,2,0,4,660510.905134117,661104.091751622,0,0,1
29220,8,0.105,0,2,3,4,660510.905134117,661106.903157074,0,0,1
29220,7,0.895,1,0,0,0,660510.905134117,661109.198144037,1,1,1
29220,1,0.895,1,2,3,0,660510.905134117,661112.559077029,0,1,0
29220,7,0.895,1,0,0,0,660510.905134117,661115.15370592,1,1,1
29220,5,0.833,1,0,3,0,660510.905134117,661117.913543992,1,1,1
29220,3,0.923,1,2,0,0,660510.905134117,661122.571509092,1,1,1
29220,2,0.778,1,2,0,4,660510.905134117,661125.466045138,1,0,0
29220,14,0.105,0,0,0,4,660510.905134117,661128.444858919,0,0,1
29220,10,0.167,0,2,0,4,660510.905134117,661132.451557319,0,0,1
29220,12,0.077,0,0,3,4,660510.905134117,661135.295956148,0,0,1
29220,3,0.923,1,2,0,0,660510.905134117,661137.857026989,1,1,1
29220,12,0.077,0,0,3,4,660510.905134117,661141.433030543,0,0,1
29220,14,0.105,0,0,0,4,660510.905134117,661143.878164954,1,0,0
29220,1,0.895,1,2,3,0,660510.905134117,661147.621829399,1,1,1
29220,5,0.833,1,0,3,0,660510.905134117,661149.899722146,1,1,1
29220,2,0.778,1,2,0,4,660510.905134117,661152.893294789,1,1,1
29220,14,0.105,0,0,0,4,660510.905134117,661155.321553667,0,0,1
29220,9,0.5,0,2,3,0,660510.905134117,661158.932573499,1,0,0
29220,12,0.077,0,0,3,4,660510.905134117,661161.974756343,0,0,1
29220,1,0.895,1,2,3,0,660510.905134117,661164.686854497,1,1,1
29220,8,0.105,0,2,3,4,660510.905134117,661167.995950091,0,0,1
29221,9,0.5,0,2,3,0,318197.018489367,318201.638176585,0,1,0
29221,7,0.895,1,0,0,0,318197.018489367,318204.520584388,1,0,0
29221,13,0.444,0,0,3,0,318197.018489367,318206.986828035,1,0,0
29221,12,0.077,0,0,3,4,318197.018489367,318209.338185809,0,1,0
29221,3,0.923,1,2,0,0,318197.018489367,318212.220530815,1,1,1
29221,2,0.778,1,2,0,4,318197.018489367,318216.171434461,1,0,0
29221,13,0.444,0,0,3,0,318197.018489367,318218.571509097,0,0,1
29221,3,0.923,1,2,0,0,318197.018489367,318221.354962202,1,1,1
29221,12,0.077,0,0,3,4,318197.018489367,318224.33822427,0,0,1
29221,7,0.895,1,0,0,0,318197.018489367,318226.837998767,1,1,1
29221,12,0.077,0,0,3,4,318197.018489367,318229.804628667,1,0,0
29221,7,0.895,1,0,0,0,318197.018489367,318232.621445263,1,0,0
29221,11,0.556,0,2,0,0,318197.018489367,318234.970206684,1,1,1
29221,8,0.105,0,2,3,4,318197.018489367,318238.053710058,1,1,1
29221,14,0.105,0,0,0,4,318197.018489367,318241.088126993,0,1,0
29221,8,0.105,0,2,3,4,318197.018489367,318243.304815709,0,0,1
